id,em portugues,en español
14329,"Conselho Municipal de Saúde – CMS – Lei Ordinária n 1677/1992; Conselho Municipal de Defesa do Meio Ambiente - COMDEMA – Lei Ordinária n. 3653/2011; Conselho Municipal de Alimentação Escolar – COMAE – Lei Ordinária n. 3346/2009; Conselho Municipal da Segurança Pública – Lei Ordinária n. 2776/2003; Conselho Municipal de Habitação – Lei Ordinária n. 3175/2008; Conselho Municipal dos Direitos da Pessoa Portadora de deficiência – Lei Ordinária n. 2999/2006; Conselho Municipal dos Direitos da Criança e do Adolescente; Conselho Municipal de Educação – Lei Ordinária n. 1842/1994; Conselho Municipal de Acompanhamento e Controle Social do Fundeb – Lei Ordinária n. 3057/2007; Conselho Municipal de Trânsito. Transportes e Mobilidade de Tubarão – COMTRAMTUB – Lei Ordinária n. 3773/2012; Conselho Municipal de Contribuintes – Lei Ordinária n. 3262/2008; Conselho Municipal Antidrogas – COMAD - Lei Ordinária n. 3005/2006; Conselho Municipal dos Direitos do Idoso – CMDI – Lei Ordinária n. 3257/2008; Conselho Municipal de Segurança Alimentar e Nutricional – Lei Ordinária n. 2847/2004; Conselho Municipal dos Direitos da Mulher – CMDM – Lei Ordinária n. 2833/2004; Conselho Municipal de Defesa do Consumidor – Lei Ordinária n. 2787/2003; Conselho Municipal da Assistência Social – Lei Ordinária n. 1935/1995; Conselho Municipal de Turismo – Lei Ordinária n. 2145/1997; Conselho Municipal de Desenvolvimento Urbano – Lei Ordinária n. 1813/1994; Conselho Municipal de Acompanhamento e Controle Social do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – Lei Ordinária n. 2159/1998; Conselho Municipal do Trabalho e Emprego – Decreto n. 1661/1995; Conselho Municipal de Cultura – Lei Ordinária n. 1863/1994; Conselho Municipal de Desenvolvimento Rural – Lei Ordinária n. 1786/1993; Conselho Municipal de Desenvolvimento de Tubarão – COMDET - Lei ordinária n. 384/1966; Conselho Municipal do Programa Santo de casa aqui faz milagre;
",Conselho Municipal de Saúde – CMS – Ley Ordinaria n 1677/1992; Conselho Municipal de Defesa do Meio Ambiente - COMDEMA – Ley Ordinaria n. 3653/2011; Conselho Municipal de Alimentação Escolar – COMAE – Ley Ordinaria n. 3346/2009; Conselho Municipal da Segurança Pública – Ley Ordinaria n. 2776/2003; Conselho Municipal de Habitação – Ley Ordinaria n. 3175/2008; Conselho Municipal dos Direitos da Pessoa Portadora de deficiência – Ley Ordinaria n. 2999/2006; Conselho Municipal dos Direitos da Criança e do Adolescente; Conselho Municipal de Educação – Ley Ordinaria n. 1842/1994; Conselho Municipal de Acompanhamento e Controle Social do Fundeb – Ley Ordinaria n. 3057/2007; Conselho Municipal de Trânsito. Transportes e Mobilidade de Tubarão – COMTRAMTUB – Ley Ordinaria n. 3773/2012; Conselho Municipal de Contribuintes – Ley Ordinaria n. 3262/2008; Conselho Municipal Antidrogas – COMAD - Ley Ordinaria n. 3005/2006; Conselho Municipal dos Direitos do Idoso – CMDI – Ley Ordinaria n. 3257/2008; Conselho Municipal de Segurança Alimentar e Nutricional – Ley Ordinaria n. 2847/2004; Conselho Municipal dos Direitos da Mulher – CMDM – Ley Ordinaria n. 2833/2004; Conselho Municipal de Defesa do Consumidor – Ley Ordinaria n. 2787/2003; Conselho Municipal da Assistência Social – Ley Ordinaria n. 1935/1995; Conselho Municipal de Turismo – Ley Ordinaria n. 2145/1997; Conselho Municipal de Desenvolvimento Urbano – Ley Ordinaria n. 1813/1994; Conselho Municipal de Acompanhamento e Controle Social do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – Ley Ordinaria n. 2159/1998; Conselho Municipal doTrabalho e Emprego – Decreto n. 1661/1995; Conselho Municipal de Cultura – Ley Ordinaria n. 1863/1994; Conselho Municipal de Desenvolvimento Rural – Ley Ordinaria n. 1786/1993; Conselho Municipal de Desenvolvimento de Tubarão – COMDET - Ley ordinaria n. 384/1966; Conselho Municipal do Programa Santo de casa aquí faz milagre;
9784,Habitantes,Habitantes
9787,habitantes,habitantes
9794,Metro quadrado,Metro cuadrado
9798,m²,m²
9806,Habitantes por quilometro quadrado,Habitantes por kilómetro cuadrado
9810,hab/km²,hab/km²
14333,Garantir a igualdade de participação de negros e brancos no governo do município. ,Garantizar la igualdad de participación de negros y blancos en el gobierno del municipio.
9818,Quilometro quadrado,Kilómetro cuadrado
9822,km²,km²
14403,INEP - Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,INEP - Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira
14335,Há textos pendentes para você traduzir,Hay textos pendientes para que usted los traduzca
14337,Clique aqui para traduzi-los,Clique aquí para traducirlos
14405,"Alcançar a nota 555,00 no ano de 2013.","Alcanzar la nota 555,00 durante el año 2013."
14407,"O percentual passar a ser 93,62% no ano de 2013.","El porcentaje pasa a ser 93,62% durante el año 2013."
14339,Há textos pedentes de tradução,Hay textos pendientes de traducción
14341,De,De
14343,para,para
14345,Textos curtos para traduzir para,Textos cortos para traducir al
14347,Textos longos para traduzir para,Textos largos para traducir al
14349,Erro ao fazer login. (0),Error al hacer login. (0)
14352,Secretaria de Administração - Prefeitura de Rio das Ostras,Secretaría de Administración - Prefeitura de Rio das Ostras
14423,"Alcançar a nota 4,8 no ano de 2013.","Alcanzar la nota 4,8 durante el año 2013."
14353,Secretaria de Administração - Prefeitura de Rio das Ostras,Secretaría de Administración - Prefeitura de Rio das  Ostras
14357,sd,sd
10140,Parâmetros - Unidades de Medida,Parámetros - Unidades de Medida
10143,Sigla,Sigla
14355,3% em 2016.,3% en 2016.
14359,Gastos públicos em cada área administrativa do município,Gastos públicos en cada área administrativa del municipio
14361,Total de gastos públicos em todas as áreas administrativas do município,Total de gastos públicos en todas las áreas administrativas del municipio
14363,Biblioteca Municipal Paul Harris - SCS,Biblioteca Municipal Paul Harris - SCS
14389,"• Aumentar em 20% o número de famílias atendidas nos projetos de transferência de renda da Secretaria de Bem Estar Social – SEMBES. • Ampliar o número de benefícios de transferência de renda para atendimento das famílias que se encontrem em situação de vulnerabilidade e/ou risco social com objetivo de contribuir diretamente para promover sua autonomia econômica e financeira, sua emancipação e melhoria da qualidade de vida.  • Ampliar as ações de capacitação e qualificação profissional, para as famílias atendidas nos projetos de transferência de renda, através de parcerias com o Governo Federal (PRONATEC) e na esfera municipal com as Secretarias Municipais de Ciência, Tecnologia e Inovação – SECTI e de Desenvolvimento Econômico – SEMDEC, dando  subsídio para a criação de novas oportunidades junto ao mercado de trabalho, além, de favorecer a promoção e o protagonismo do público atendido. ","• Aumentar en un 20% el número de familias atendidas en los proyectos de transferencia de renta de la Secretaría de Bienestar Social – SEMBES. • Ampliar el número de beneficios de transferencia de renta para atender a las familias que se encuentren en situación de vulnerabilidad y/o en riesgo social con el objetivo de contribuir directamente para promover su autonomía económica y financiera, su emancipación y mejora de la calidad de vida.  • Ampliar las acciones de capacitación y calificación profesional, para las familias atendidas en los proyectos de transferencia de renta, a través de asociaciones con el Gobierno Federal (PRONATEC) y en la esfera municipal con las Secretarías Municipales de Ciencia, Tecnología e Innovación – SECTI y de Desarrollo Económico – SEMDEC, dando  apoyo a la creación de nuevas oportunidades en el mercado de trabajo, además de favorecer la promoción y el protagonismo del público atendido. "
14425,"Alcançar uma taxa de 3,20% no ano de 2013.","Alcanzar una tasa del 3,20% durante el año 2013."
14365,População de 5 a 14 anos.,Población de 5 a 14 años.
14381,Preferências salvas,Preferencias guardadas
14383,Preferências salvas.,Preferencias guardadas.
14395,Reduzir 20% no ano de 2013.,Reducir un 20% en el año 2013.
14401,"Estamos enviando apenas dados do Censo 2010 (último censo), pois o município não tem como quantificar um dado mais atual.","Estamos enviando solamente datos del Censo 2010 (último censo), pues el municipio no tiene forma de cuantificar un dato más actual."
14409,Alcançar 94% no ano de 2013.,Alcanzar un 94% en el año 2013.
14369,Eletricidade de São Paulo/Eletropaulo,Eletricidad de São Paulo/Eletropaulo
14419,"Alcançar a nota 5,8 no ano de 2013.","Alcanzar la nota 5,8 en el año 2013."
14371,application/json,application/json
14421,"Este dado referente ao ano de 2011 é o mais atual (4,5).","Este dato se refiere al año 2011 es el más actual (4,5)."
14373,Rua da imperatriz 264 - centro,Rua da Imperatriz 264 - centro
14375,"Fundada por Dom Pedro II em 1843, Petrópolis foi capital do Estado e do Brasil e atualmente é o principal destino turístico da Região Serrana do Estado do Rio de Janeiro, distante apenas 50 minutos da capital. Como centro da vida política, social e cultural do país em diversos momentos da história, Petrópolis conserva um importante acervo arquitetônico e cultural que atrai turistas de todo o mundo.
O Museu Imperial, a Catedral São Pedro de Alcântara, a Casa de Santos Dumont, o Palácio Quitandinha e o Palácio Rio Negro são alguns exemplos das preciosidades arquitetônicas e históricas da cidade. Além do turismo, Petrópolis conta com vocações industriais não poluentes, de base tecnológica, três universidades, um Centro Federal de Educação Tecnológica (Cefet), comércio e serviços. A cidade possui ainda uma importante indústria de moda, de fabricação mobiliária, agropecuária e uma tradicional e conceituada rede de hospedagem e gastronomia.
A natureza da região encanta moradores e visitantes. Petrópolis abriga a maior parte do Parque Nacional da Serra dos Órgãos, onde são oferecidas inúmeras opções de turismo ecológico em meio a uma abundante vegetação, com orquidários naturais, cachoeiras, vales e montanhas, além da rica fauna silvestre da Mata Atlântica.
Colonizada inicialmente pelos alemães, Petrópolis também recebeu imigrantes portugueses, italianos, franceses; além de africanos, entre outros povos que deixaram as suas marcas culturais na cidade. As músicas, danças e culinárias típicas se desenvolvem em um entrelaçamento do passado com o futuro, tornando Petrópolis um lugar inesquecível para visitar e viver. Uma cidade viva, que se projeta para um futuro saudável e sustentável e que convida você para fazer parte desta história. Seja bem-vindo!","Fundada por Dom Pedro II en 1843, Petrópolis fue capital del Estado y de Brasil y actualmente es el principal destino turístico de la Región Serrana del Estado de Rio de Janeiro, distante a sólo 50 minutos de la capital. Como centro de la vida política, social y cultural del país en diversos momentos de la historia, Petrópolis conserva un importante acervo arquitectónico y cultural que atrae a turistas de todo el mundo.
El Museo Imperial, la Catedral São Pedro de Alcântara, la Casa de Santos Dumont, el Palacio Quitandinha y el Palacio Rio Negro son algunos ejemplos de las preciosidades arquitectónicas e históricas de la ciudad. Además del turismo, Petrópolis cuenta con vocaciones industriales no contaminantes, de base tecnológica, tres universidades, un Centro Federal de Educación Tecnológica (Cefet), comercio y servicios. La ciudad posee también una importante industria de la moda, de fabricación mobiliaria, agropecuaria y una tradicional y conceptuada red de hospedaje y gastronomía.
La naturaleza de la región encanta a residentes y visitantes. Petrópolis alberga la mayor parte del Parque Nacional da Serra dos Órgãos, donde se ofrecen numerosas opciones de turismo ecológico en medio de una abundante vegetación, con cultivo de orquídeas naturales, caídas de agua, valles y montañas, además de la rica fauna silvestre de la Mata Atlántica.
Petrópolis, que fue colonizada inicialmente por los alemanes, también recibió a inmigrantes portugueses, italianos y franceses, además de africanos, entre otros pueblos que dejaron sus marcas culturales en la ciudad. Las canciones, bailes y la culinaria típica se desarrollan en un entrelazado del pasado con el futuro, haciendo de Petrópolis un lugar inolvidable para visitar y vivir. Una ciudad viva, que se proyecta hacia un futuro saludable y sustentable y que lo invita a usted para que forme parte de esta historia. ¡Bienvenido!"
